marca,modelo,año,precio,transmision,rendimiento,combustible,litros,motor,tipo_vehiculo,pasajeros,gerente_id,colores,caracteristicas,extras,enganche,plazos,fotos_3d,ficha_tecnica,entrega
Hyundai,Grand i10,2019,252999.0,Automático,16.7,Gasolina,1.2,V8,Camioneta,7,646e3b245ecacccc95b27c1e,"[{'nombre': 'Gris Oscuro', 'valor_hexadecimal': '#696969', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_626912-MLM71963392390_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_438221-MLM60104388610_022023-O.jpg']}]",['Sistema de frenado de emergencia'],"[{'titulo': 'Sistema de Frenos de Disco', 'precio': 5000.0, 'descripcion': 'Proporciona un frenado más eficiente y seguro'}, {'titulo': 'Asientos con Memoria', 'precio': 5500.0, 'descripcion': 'Permite guardar y recuperar configuraciones personalizadas de asientos'}, {'titulo': 'Sensores de Estacionamiento Delanteros y Traseros', 'precio': 5500.0, 'descripcion': 'Proporciona advertencias audibles y visuales para facilitar el estacionamiento'}, {'titulo': 'Sistema de Asistencia de Mantenimiento de Carril', 'precio': 7500.0, 'descripcion': 'Ayuda a mantener el vehículo en el centro del carril de manera automática'}, {'titulo': 'Luces Delanteras LED', 'precio': 6000.0, 'descripcion': 'Ofrece una iluminación más brillante y nítida con menor consumo de energía'}]","[10, 15, 25, 30, 35]","{'12': 5.3, '24': 5.3999999999999995, '36': 5.5, '48': 5.7, '60': 5.8999999999999995}","['https://http2.mlstatic.com/D_NQ_NP_918169-MLM96202111193_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_655324-MLM61674718357_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_476050-MLM13734915581_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_422297-MLM99749768952_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_641497-MLM36083046450_022023-O.jpg']",https://github.com/SFMBa01029956/TC3005B.501,"[{'nombre': 'Domicilio', 'precio': 12169, 'descripcion': 'Lo llevamos a la puerta de tu casa'}, {'nombre': 'Recoger en Agencia', 'precio': 0.0, 'descripcion': 'Recoge tu auto en la agencia GRATIS'}]"
Nissan,Versa,2018,203999.0,Manual,16.4,Gasolina,1.6,Inline-6,Hatchback,6,646e3b245ecacccc95b27c1e,"[{'nombre': 'Gris Oscuro', 'valor_hexadecimal': '#696969', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_289632-MLM72489256106_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_917518-MLM24060717718_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_334276-MLM33691230555_022023-O.jpg']}, {'nombre': 'Gris Oscuro', 'valor_hexadecimal': '#696969', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_440955-MLM82637839970_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_896277-MLM30771268354_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_779252-MLM12446875566_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_964485-MLM56770933054_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_920130-MLM72102086938_022023-O.jpg']}]","['Frenos ABS', 'Cámara de visión trasera', 'Reproductor de CD/DVD', 'Sistema de frenado regenerativo']","[{'titulo': 'Sistema de Detección de Punto Ciego', 'precio': 7000.0, 'descripcion': 'Advierte al conductor sobre vehículos en el punto ciego'}]","[20, 30, 35, 40]","{'12': 4.9, '24': 5.0, '36': 5.1000000000000005, '48': 5.300000000000001, '60': 5.5}","['https://http2.mlstatic.com/D_NQ_NP_736096-MLM73072155767_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_177530-MLM17770870693_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_935578-MLM48569762508_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_797940-MLM71772905525_022023-O.jpg']",https://github.com/SFMBa01029956/TC3005B.501,"[{'nombre': 'Domicilio', 'precio': 14559, 'descripcion': 'Lo llevamos a la puerta de tu casa'}, {'nombre': 'Recoger en Agencia', 'precio': 0.0, 'descripcion': 'Recoge tu auto en la agencia GRATIS'}]"
Mazda,Mazda 3,2015,245999.0,Automático,9.8,Gasolina,2.5,V8 Twin-Turbo,Camioneta,5,646e3b245ecacccc95b27c1e,"[{'nombre': 'Gris Claro', 'valor_hexadecimal': '#D3D3D3', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_779178-MLM68443282233_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_487184-MLM33470556066_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_693379-MLM32186277095_022023-O.jpg']}]",['Asientos de cuero'],"[{'titulo': 'Sistema de Frenos de Disco', 'precio': 5000.0, 'descripcion': 'Proporciona un frenado más eficiente y seguro'}, {'titulo': 'Asistente de Arranque en Pendientes', 'precio': 3500.0, 'descripcion': 'Facilita el arranque en pendientes sin deslizamientos hacia atrás'}, {'titulo': 'Alerta de Cambio de Carril', 'precio': 6000.0, 'descripcion': 'Advierte al conductor cuando se desvía involuntariamente de su carril'}, {'titulo': 'Asientos Calefaccionados', 'precio': 5000.0, 'descripcion': 'Proporciona calor en los asientos para mayor confort en climas fríos'}]","[10, 25, 30, 40]","{'12': 4.4, '24': 4.5, '36': 4.6000000000000005, '48': 4.800000000000001, '60': 5.0}","['https://http2.mlstatic.com/D_NQ_NP_195417-MLM35210101146_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_417651-MLM86341665732_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_680723-MLM43925977921_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_887188-MLM33270244778_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_612597-MLM43492923568_022023-O.jpg']",https://github.com/SFMBa01029956/TC3005B.501,"[{'nombre': 'Domicilio', 'precio': 14819, 'descripcion': 'Lo llevamos a la puerta de tu casa'}, {'nombre': 'Recoger en Agencia', 'precio': 0.0, 'descripcion': 'Recoge tu auto en la agencia GRATIS'}]"
Mercedes Benz,Clase Glk,2015,382999.0,Automático,7.4,Gasolina,3,Inline-6,Hatchback,6,646e3b245ecacccc95b27c1e,"[{'nombre': 'Azul Oscuro', 'valor_hexadecimal': '#00008B', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_726028-MLM75027218916_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_428014-MLM68482147187_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_752590-MLM60717052429_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_423239-MLM39115302218_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_481420-MLM48218453220_022023-O.jpg']}]","['Asientos de cuero', 'Reproductor de CD/DVD', 'Sistema de arranque remoto']","[{'titulo': 'Asistente de Arranque en Pendientes', 'precio': 3500.0, 'descripcion': 'Facilita el arranque en pendientes sin deslizamientos hacia atrás'}, {'titulo': 'Sistema de Detección de Punto Ciego', 'precio': 7000.0, 'descripcion': 'Advierte al conductor sobre vehículos en el punto ciego'}, {'titulo': 'Asientos con Memoria', 'precio': 5500.0, 'descripcion': 'Permite guardar y recuperar configuraciones personalizadas de asientos'}]","[10, 20, 25, 30, 35]","{'12': 5.4, '24': 5.5, '36': 5.6000000000000005, '48': 5.800000000000001, '60': 6.0}","['https://http2.mlstatic.com/D_NQ_NP_791781-MLM81337575807_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_244754-MLM43103899510_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_998294-MLM47517740208_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_349151-MLM92544118974_022023-O.jpg']",https://github.com/SFMBa01029956/TC3005B.501,"[{'nombre': 'Domicilio', 'precio': 11287, 'descripcion': 'Lo llevamos a la puerta de tu casa'}, {'nombre': 'Recoger en Agencia', 'precio': 0.0, 'descripcion': 'Recoge tu auto en la agencia GRATIS'}]"
Jeep,Wrangler,2017,769999.0,Automático,9.8,Gasolina,3.6,Inline-3,Coupé,2,646e3b245ecacccc95b27c1e,"[{'nombre': 'Negro', 'valor_hexadecimal': '#000000', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_924184-MLM82191492310_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_794471-MLM81068105918_022023-O.jpg']}, {'nombre': 'Negro Azabache', 'valor_hexadecimal': '#0D0D0D', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_916471-MLM80913004302_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_339698-MLM22434004713_022023-O.jpg']}]","['Encendido sin llave', 'Sistema de frenado de emergencia', 'Sistema de monitoreo de presión de neumáticos', 'Control de estabilidad', 'Asientos con memoria']","[{'titulo': 'Sistema de Navegación GPS', 'precio': 9000.0, 'descripcion': 'Proporciona indicaciones de navegación precisas y actualizadas'}, {'titulo': 'Sistema de Aviso de Cambio de Carril', 'precio': 6500.0, 'descripcion': 'Alerta al conductor cuando se produce un cambio de carril involuntario'}]",[10],"{'12': 4.9, '24': 5.0, '36': 5.1000000000000005, '48': 5.300000000000001, '60': 5.5}","['https://http2.mlstatic.com/D_NQ_NP_462004-MLM29590894681_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_644241-MLM42809375980_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_258832-MLM79179472879_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_350189-MLM40506027347_022023-O.jpg']",https://github.com/SFMBa01029956/TC3005B.501,"[{'nombre': 'Domicilio', 'precio': 6510, 'descripcion': 'Lo llevamos a la puerta de tu casa'}, {'nombre': 'Recoger en Agencia', 'precio': 0.0, 'descripcion': 'Recoge tu auto en la agencia GRATIS'}]"
Land Rover,Range Rover Evoque,2018,853999.0,Automático,9.7,Gasolina,1.6,V8 Twin-Turbo,Deportivo,4,646e3b245ecacccc95b27c1e,"[{'nombre': 'Plata', 'valor_hexadecimal': '#C0C0C0', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_391611-MLM59752609736_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_524478-MLM25239982624_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_276698-MLM77996369317_022023-O.jpg']}, {'nombre': 'Gris Oscuro', 'valor_hexadecimal': '#696969', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_534752-MLM36079341760_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_981187-MLM62280404216_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_291201-MLM86523348026_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_355396-MLM55245174671_022023-O.jpg']}, {'nombre': 'Gris Oscuro', 'valor_hexadecimal': '#696969', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_957119-MLM86783392502_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_300851-MLM25880228115_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_223787-MLM25058691405_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_615699-MLM84254194262_022023-O.jpg']}, {'nombre': 'Negro Noche', 'valor_hexadecimal': '#2F2F2F', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_654726-MLM52854599679_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_660595-MLM93815801144_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_174632-MLM45835384911_022023-O.jpg']}]","['Sistema de arranque remoto', 'Sistema de monitoreo de presión de neumáticos', 'Aire acondicionado', 'Encendido sin llave']","[{'titulo': 'Luces Delanteras LED', 'precio': 6000.0, 'descripcion': 'Ofrece una iluminación más brillante y nítida con menor consumo de energía'}, {'titulo': 'Control de Tracción', 'precio': 4000.0, 'descripcion': 'Mejora la tracción y la estabilidad del vehículo en superficies resbaladizas'}, {'titulo': 'Control de Velocidad de Crucero Adaptativo', 'precio': 8500.0, 'descripcion': 'Ajusta automáticamente la velocidad del vehículo según la distancia con el vehículo que lo precede'}, {'titulo': 'Alerta de Cambio de Carril', 'precio': 6000.0, 'descripcion': 'Advierte al conductor cuando se desvía involuntariamente de su carril'}, {'titulo': 'Tapicería de Cuero', 'precio': 6000.0, 'descripcion': 'Asientos de cuero de alta calidad para mayor elegancia y confort'}]","[15, 25, 30, 35]","{'12': 4.5, '24': 4.6, '36': 4.7, '48': 4.9, '60': 5.1}","['https://http2.mlstatic.com/D_NQ_NP_390782-MLM38590671116_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_766991-MLM69908817507_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_843222-MLM86050359595_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_550441-MLM19236102982_022023-O.jpg']",https://github.com/SFMBa01029956/TC3005B.501,"[{'nombre': 'Domicilio', 'precio': 5308, 'descripcion': 'Lo llevamos a la puerta de tu casa'}, {'nombre': 'Recoger en Agencia', 'precio': 0.0, 'descripcion': 'Recoge tu auto en la agencia GRATIS'}]"
Volkswagen,Gol,2018,212999.0,Manual,17.9,Gasolina,1.6,Inline-6,SUV,4,646e3b245ecacccc95b27c1e,"[{'nombre': 'Plata', 'valor_hexadecimal': '#C0C0C0', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_766183-MLM66708987579_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_855324-MLM36837139143_022023-O.jpg']}, {'nombre': 'Gris Medio', 'valor_hexadecimal': '#808080', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_231762-MLM12608218402_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_777983-MLM16867870705_022023-O.jpg']}, {'nombre': 'Gris Azulado', 'valor_hexadecimal': '#708090', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_134427-MLM52242931190_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_196632-MLM25133247171_022023-O.jpg']}, {'nombre': 'Negro', 'valor_hexadecimal': '#000000', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_171947-MLM44088309430_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_164660-MLM69239662435_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_440685-MLM38018399271_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_983915-MLM49221241848_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_498045-MLM45729469564_022023-O.jpg']}]","['Asistente de mantenimiento de carril', 'Conectividad USB', 'Techo solar', 'Sistema de monitoreo de presión de neumáticos']","[{'titulo': 'Espejos Retrovisores Plegables Eléctricamente', 'precio': 4000.0, 'descripcion': 'Permite plegar los espejos retrovisores de forma eléctrica para facilitar el estacionamiento'}]","[20, 40]","{'12': 4.6, '24': 4.699999999999999, '36': 4.8, '48': 5.0, '60': 5.199999999999999}","['https://http2.mlstatic.com/D_NQ_NP_760954-MLM79494246629_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_287668-MLM73302148898_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_719550-MLM37291686287_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_440314-MLM47093230891_022023-O.jpg']",https://github.com/SFMBa01029956/TC3005B.501,"[{'nombre': 'Domicilio', 'precio': 10739, 'descripcion': 'Lo llevamos a la puerta de tu casa'}, {'nombre': 'Recoger en Agencia', 'precio': 0.0, 'descripcion': 'Recoge tu auto en la agencia GRATIS'}]"
Buick,Enclave,2017,440999.0,Automático,9.3,Gasolina,1.6,V6,SUV,7,646e3b245ecacccc95b27c1e,"[{'nombre': 'Gris Oscuro', 'valor_hexadecimal': '#696969', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_292857-MLM32947360893_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_130409-MLM78524798085_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_875302-MLM73260647550_022023-O.jpg']}, {'nombre': 'Gris Oscuro', 'valor_hexadecimal': '#696969', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_517661-MLM23848830400_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_555877-MLM39572627586_022023-O.jpg']}, {'nombre': 'Negro Azabache', 'valor_hexadecimal': '#0D0D0D', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_742522-MLM18308222729_022023-O.jpg']}, {'nombre': 'Negro', 'valor_hexadecimal': '#000000', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_162415-MLM97085179190_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_450908-MLM44726819027_022023-O.jpg']}]","['Reproductor de CD/DVD', 'Faros LED', 'Aire acondicionado']","[{'titulo': 'Control de Velocidad de Crucero Adaptativo', 'precio': 8500.0, 'descripcion': 'Ajusta automáticamente la velocidad del vehículo según la distancia con el vehículo que lo precede'}, {'titulo': 'Techo Solar Panorámico', 'precio': 8000.0, 'descripcion': 'Amplia apertura de techo para disfrutar de la vista y la luz natural'}, {'titulo': 'Sistema de Frenado de Emergencia con Detección de Peatones', 'precio': 10000.0, 'descripcion': 'Frena automáticamente si detecta peatones en la trayectoria del vehículo'}]","[10, 20, 30]","{'12': 5.1, '24': 5.199999999999999, '36': 5.3, '48': 5.5, '60': 5.699999999999999}",['https://http2.mlstatic.com/D_NQ_NP_976292-MLM67497646639_022023-O.jpg'],https://github.com/SFMBa01029956/TC3005B.501,"[{'nombre': 'Domicilio', 'precio': 3260, 'descripcion': 'Lo llevamos a la puerta de tu casa'}, {'nombre': 'Recoger en Agencia', 'precio': 0.0, 'descripcion': 'Recoge tu auto en la agencia GRATIS'}]"
Honda,Accord,2018,252999.0,Automático,9.9,Gasolina,2.4,V10,Deportivo,2,646e3b245ecacccc95b27c1e,"[{'nombre': 'Blanco Perla', 'valor_hexadecimal': '#F8F8FF', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_655070-MLM73542873976_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_730497-MLM36937067055_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_777971-MLM86034091885_022023-O.jpg']}]",['Sistema de arranque remoto'],"[{'titulo': 'Sistema de Sonido Surround', 'precio': 6000.0, 'descripcion': 'Brinda una experiencia de audio envolvente en todo el vehículo'}, {'titulo': 'Control de Crucero Inteligente', 'precio': 8500.0, 'descripcion': 'Mantiene una velocidad constante y segura adaptándose al tráfico'}, {'titulo': 'Sistema de Frenos de Disco', 'precio': 5000.0, 'descripcion': 'Proporciona un frenado más eficiente y seguro'}, {'titulo': 'Sistema de Arranque por Botón', 'precio': 4000.0, 'descripcion': 'Permite encender el motor con solo presionar un botón'}, {'titulo': 'Espejos Retrovisores Plegables Eléctricamente', 'precio': 4000.0, 'descripcion': 'Permite plegar los espejos retrovisores de forma eléctrica para facilitar el estacionamiento'}]","[10, 15, 35, 40]","{'12': 5.0, '24': 5.1, '36': 5.2, '48': 5.4, '60': 5.6}","['https://http2.mlstatic.com/D_NQ_NP_933558-MLM54536840207_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_472215-MLM35182745665_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_466344-MLM94225072752_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_561034-MLM77328462359_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_282555-MLM74515665626_022023-O.jpg']",https://github.com/SFMBa01029956/TC3005B.501,"[{'nombre': 'Domicilio', 'precio': 11052, 'descripcion': 'Lo llevamos a la puerta de tu casa'}, {'nombre': 'Recoger en Agencia', 'precio': 0.0, 'descripcion': 'Recoge tu auto en la agencia GRATIS'}]"
Mazda,Mazda 6,2017,323999.0,Automático,14.1,Gasolina,2.5,Inline-4,Sedán,5,646e3b245ecacccc95b27c1e,"[{'nombre': 'Blanco Nieve', 'valor_hexadecimal': '#FFFAFA', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_539380-MLM69084944518_022023-O.jpg']}, {'nombre': 'Negro Noche', 'valor_hexadecimal': '#2F2F2F', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_942409-MLM69278510607_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_717998-MLM68187381791_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_124205-MLM76325377508_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_651498-MLM59154880714_022023-O.jpg']}]",['Volante multifuncional'],"[{'titulo': 'Espejos Laterales Eléctricos', 'precio': 2500.0, 'descripcion': 'Permite ajustar los espejos exteriores de forma electrónica'}, {'titulo': 'Sistema de Frenado de Emergencia con Detección de Peatones', 'precio': 10000.0, 'descripcion': 'Frena automáticamente si detecta peatones en la trayectoria del vehículo'}, {'titulo': 'Espejos Retrovisores Plegables Eléctricamente', 'precio': 4000.0, 'descripcion': 'Permite plegar los espejos retrovisores de forma eléctrica para facilitar el estacionamiento'}, {'titulo': 'Sistema de Asistencia al Estacionamiento en Paralelo', 'precio': 8000.0, 'descripcion': 'Ayuda al conductor a estacionar el vehículo de manera precisa en espacios paralelos'}, {'titulo': 'Sistema de Arranque por Botón', 'precio': 4000.0, 'descripcion': 'Permite encender el motor con solo presionar un botón'}]","[20, 30]","{'12': 5.9, '24': 6.0, '36': 6.1000000000000005, '48': 6.300000000000001, '60': 6.5}",['https://http2.mlstatic.com/D_NQ_NP_404775-MLM90220219189_022023-O.jpg'],https://github.com/SFMBa01029956/TC3005B.501,"[{'nombre': 'Domicilio', 'precio': 13391, 'descripcion': 'Lo llevamos a la puerta de tu casa'}, {'nombre': 'Recoger en Agencia', 'precio': 0.0, 'descripcion': 'Recoge tu auto en la agencia GRATIS'}]"
Audi,Q3,2017,449999.0,Automático,12.7,Gasolina,2,V10,Hatchback,6,646e3b245ecacccc95b27c1e,"[{'nombre': 'Negro', 'valor_hexadecimal': '#000000', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_661543-MLM87998532526_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_686619-MLM44193028323_022023-O.jpg']}, {'nombre': 'Blanco Perla', 'valor_hexadecimal': '#F8F8FF', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_932592-MLM77277616953_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_944703-MLM53732583930_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_813988-MLM21287463712_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_862060-MLM25080424081_022023-O.jpg']}, {'nombre': 'Rojo Oscuro', 'valor_hexadecimal': '#8B0000', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_352736-MLM59745995176_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_889318-MLM99122074935_022023-O.jpg']}]","['Asientos de cuero', 'Sistema de frenado regenerativo', 'Conectividad USB', 'Encendido sin llave']","[{'titulo': 'Luces Delanteras LED', 'precio': 6000.0, 'descripcion': 'Ofrece una iluminación más brillante y nítida con menor consumo de energía'}]","[10, 15, 20, 30, 35]","{'12': 5.9, '24': 6.0, '36': 6.1000000000000005, '48': 6.300000000000001, '60': 6.5}","['https://http2.mlstatic.com/D_NQ_NP_327215-MLM41055198184_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_778566-MLM87023666740_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_173079-MLM51165780239_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_805616-MLM54518392255_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_482749-MLM46646382147_022023-O.jpg']",https://github.com/SFMBa01029956/TC3005B.501,"[{'nombre': 'Domicilio', 'precio': 10991, 'descripcion': 'Lo llevamos a la puerta de tu casa'}, {'nombre': 'Recoger en Agencia', 'precio': 0.0, 'descripcion': 'Recoge tu auto en la agencia GRATIS'}]"
Kia,Forte,2018,287999.0,Automático,13.3,Gasolina,2,V6 Turbocharged,Camioneta,7,646e3b245ecacccc95b27c1e,"[{'nombre': 'Azul Oscuro', 'valor_hexadecimal': '#00008B', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_902085-MLM49791250593_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_179346-MLM93353291333_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_366618-MLM94724500621_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_822380-MLM20437904132_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_783262-MLM80919861408_022023-O.jpg']}, {'nombre': 'Gris Medio', 'valor_hexadecimal': '#808080', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_469560-MLM77659619819_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_866827-MLM65245614560_022023-O.jpg']}, {'nombre': 'Negro', 'valor_hexadecimal': '#000000', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_639958-MLM43672021365_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_429981-MLM68383722463_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_895540-MLM60172647155_022023-O.jpg']}, {'nombre': 'Blanco Nieve', 'valor_hexadecimal': '#FFFAFA', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_667519-MLM47161863133_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_183452-MLM72790764716_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_966482-MLM28808179766_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_968823-MLM96375014430_022023-O.jpg']}]","['Sistema de monitoreo de presión de neumáticos', 'Sistema de navegación']","[{'titulo': 'Encendido Automático de Luces', 'precio': 3500.0, 'descripcion': 'Activa y desactiva las luces del vehículo automáticamente según las condiciones de luz'}, {'titulo': 'Sistema de Navegación GPS', 'precio': 9000.0, 'descripcion': 'Proporciona indicaciones de navegación precisas y actualizadas'}]","[20, 30, 35]","{'12': 4.2, '24': 4.3, '36': 4.4, '48': 4.6000000000000005, '60': 4.8}","['https://http2.mlstatic.com/D_NQ_NP_235669-MLM31830388704_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_677876-MLM65618936103_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_691185-MLM45680197695_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_207447-MLM98585955275_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_467546-MLM78964649818_022023-O.jpg']",https://github.com/SFMBa01029956/TC3005B.501,"[{'nombre': 'Domicilio', 'precio': 8742, 'descripcion': 'Lo llevamos a la puerta de tu casa'}, {'nombre': 'Recoger en Agencia', 'precio': 0.0, 'descripcion': 'Recoge tu auto en la agencia GRATIS'}]"
