marca,modelo,año,precio,transmision,rendimiento,combustible,litros
 Mazda , Mazda 3 ,2018,315999.0,Automático,9.6,Gasolina,2.5
 Fiat , Mobi ,2020,221999.0,Manual,15.2,Gasolina,1
 Nissan , X Trail ,2018,422999.0,Automático,13.2,Gasolina,2.5
 Volkswagen , Jetta A7 ,2019,333999.0,Automático,15.9,Gasolina,1.4
 Kia , Forte ,2016,228999.0,Automático,15.9,Gasolina,2
 Chevrolet , Spark ,2017,203999.0,Manual,18.5,Gasolina,1.4
 Audi , A1 ,2018,365999.0,Automático,15.6,Gasolina,1.4
 Ford , Eco Sport ,2013,208999.0,Manual,9.6,Gasolina,2
 Hyundai , Ioniq ,2019,447999.0,Automático,28.6,Gasolina,1.6
 Ford , Eco Sport ,2017,299999.0,Automático,12.5,Gasolina,2
 Hyundai , Creta ,2020,419999.0,Automático,14.3,Gasolina,1.6
 Ford , Figo ,2020,249999.0,Manual,17.9,Gasolina,1.5
 Chevrolet , Equinox ,2019,467999.0,Automático,14.7,Gasolina,1.5
 Audi , A3 ,2018,423999.0,Automático,11.0,Gasolina,2
 Mazda , Mazda 3 ,2018,326999.0,Automático,9.6,Gasolina,2
 Kia , Sorento ,2017,346999.0,Automático,12.8,Gasolina,2.4
 Mazda , CX-5 ,2018,389999.0,Automático,14.5,Gasolina,2
 Kia , Sportage ,2016,322999.0,Automático,12.7,Gasolina,2
 Kia , Forte ,2018,255999.0,Manual,15.9,Gasolina,2
 Seat , Ibiza ,2017,251999.0,Manual,15.9,Gasolina,1.6
 Hyundai , Grand i10 ,2019,233999.0,Manual,18.2,Gasolina,1.2
 Nissan , Kicks ,2017,260999.0,Manual,15.9,Gasolina,1.6
 Nissan , X Trail ,2018,410999.0,Automático,13.2,Gasolina,2.5
 Volkswagen , Polo ,2020,269999.0,Manual,14.5,Gasolina,1.6
 Chevrolet , Trax ,2015,252999.0,Automático,12.8,Gasolina,1.4
 Honda , Civic ,2014,223999.0,Automático,16.7,Gasolina,1.8
 Mazda , Mazda 3 ,2018,325999.0,Automático,9.8,Gasolina,2.5
 Audi , Q5 Quattro ,2018,618999.0,Automático,11.2,Gasolina,2
 Ford , Edge ,2017,467999.0,Automático,8.0,Gasolina,2
 Seat , Freetrack ,2015,270999.0,Automático,9.6,Gasolina,2
 Ford , Focus ,2016,240999.0,Automático,15.2,Gasolina,2
 Toyota , RAV4 ,2013,303999.0,Automático,11.4,Híbrido,2.5
 Honda , Hr-V ,2017,300999.0,Manual,13.5,Gasolina,1.8
 Mercedes Benz , Clase C ,2018,585999.0,Automático,9.1,Gasolina,2
 Chevrolet , Aveo ,2018,232999.0,Automático,16.7,Gasolina,1.6
 Kia , Forte ,2016,261999.0,Automático,13.2,Gasolina,2
 Mitsubishi , Outlander ,2020,652999.0,Automático,41.7,Gasolina,2
 Kia , Sportage ,2017,342999.0,Automático,12.7,Gasolina,2
 Audi , Q5 Quattro ,2015,430999.0,Automático,10.4,Gasolina,3
 Honda , CR-V ,2014,287999.0,Automático,8.4,Gasolina,2.4
 Honda , CR-V ,2017,425999.0,Automático,9.7,Gasolina,1.5
 Kia , Optima ,2017,309999.0,Automático,11.9,Gasolina,2
 Chevrolet , Trax ,2019,315999.0,Manual,16.9,Gasolina,1.8
 Toyota , Yaris ,2016,229999.0,Automático,17.2,Híbrido,1.5
 Nissan , Sentra ,2018,263999.0,Automático,17.2,Gasolina,1.8
 Mercedes Benz , Clase E ,2016,415999.0,Automático,12.5,Gasolina,2
 Volkswagen , Passat ,2015,253999.0,Automático,11.5,Gasolina,3.6
 Bmw , I3 ,2019,812999.0,Automático,0.0,Gasolina,0
 Mazda , Mazda 3 ,2016,252999.0,Automático,9.6,Gasolina,2
 Volkswagen , Jetta A7 ,2019,414999.0,Automático,15.9,Gasolina,1.4
 Honda , Hr-V ,2018,348999.0,Automático,15.2,Gasolina,1.8
 Chevrolet , Trax ,2019,322999.0,Automático,15.2,Gasolina,1.8
 Nissan , X Trail ,2019,457999.0,Automático,12.7,Gasolina,2.5
 Chevrolet , Trax ,2015,234999.0,Automático,15.2,Gasolina,1.8
 Mazda , CX-5 ,2015,304999.0,Automático,14.7,Gasolina,2
 Honda , Hr-V ,2017,299999.0,Automático,15.2,Gasolina,1.8
 Toyota , Camry ,2015,271999.0,Automático,15.4,Híbrido,2.5
 Chevrolet , Cruze ,2018,266999.0,Automático,17.2,Gasolina,1.4
 Bmw , Serie 4 ,2017,446999.0,Automático,12.8,Gasolina,2
 Audi , A6 ,2016,562999.0,Automático,9.1,Gasolina,3
 Mazda , CX-5 ,2016,298999.0,Automático,14.5,Gasolina,2
 Kia , Sorento ,2016,374999.0,Automático,9.8,Gasolina,3.3
 Mazda , Mazda 3 ,2018,323999.0,Automático,9.8,Gasolina,2.5
 Mazda , CX-5 ,2014,249999.0,Automático,14.5,Gasolina,2
 Volkswagen , Tiguan ,2018,404999.0,Automático,14.9,Gasolina,1.4
 Seat , Ibiza ,2018,244999.0,Manual,9.2,Gasolina,1.6
 Mitsubishi , Mirage ,2019,222999.0,Automático,20.8,Gasolina,1.2
 Chevrolet , Trax ,2015,235999.0,Automático,15.2,Gasolina,1.8
 Chevrolet , Spark ,2020,273999.0,Manual,18.5,Gasolina,1.4
 Renault , Fluence ,2016,224999.0,Automático,8.7,Gasolina,2
 Nissan , Pathfinder ,2015,344999.0,Automático,11.0,Gasolina,3.5
 Mini , John Cooper Works ,2017,461999.0,Automático,11.1,Gasolina,2
 Hyundai , Tucson ,2017,341999.0,Automático,14.5,Gasolina,2
 Honda , City ,2017,255999.0,Automático,18.2,Gasolina,1.5
 Audi , Q3 ,2018,483999.0,Automático,12.7,Gasolina,1.4
 Toyota , RAV4 ,2015,323999.0,Automático,13.9,Híbrido,2.5
 Ford , Eco Sport ,2020,366999.0,Manual,14.9,Gasolina,1.5
 Volkswagen , Jetta A7 ,2019,348999.0,Manual,17.2,Gasolina,1.4
 Mercedes Benz , Clase C ,2018,498999.0,Automático,13.5,Gasolina,1.6
 Volkswagen , Jetta A6 ,2017,239999.0,Manual,12.3,Gasolina,2
 Honda , CR-V ,2014,274999.0,Automático,9.7,Gasolina,2.4
 Chevrolet , Cavalier ,2019,263999.0,Manual,17.5,Gasolina,1.5
 Honda , Odyssey ,2015,325999.0,Automático,6.7,Gasolina,3.5
 Nissan , X Trail ,2016,296999.0,Automático,13.2,Gasolina,2.5
 Chevrolet , Malibu ,2018,403999.0,Automático,12.0,Gasolina,2
 Bmw , Serie 2 ,2020,629999.0,Automático,13.2,Gasolina,2
 Chevrolet , Sonic ,2017,208999.0,Automático,13.3,Gasolina,1.6
 Seat , Leon ,2018,378999.0,Automático,14.7,Gasolina,1.8
 Volkswagen , Vento ,2018,240999.0,Automático,9.6,Gasolina,1.6
 Nissan , Versa ,2019,244999.0,Automático,18.2,Gasolina,1.6
 Kia , Soul ,2018,266999.0,Automático,14.3,Gasolina,1.6
 Mini , Cooper S ,2020,577999.0,Automático,13.3,Gasolina,2
 Volkswagen , Jetta A7 ,2019,335999.0,Manual,17.2,Gasolina,1.4
 Chevrolet , Equinox ,2018,409999.0,Automático,9.3,Gasolina,1.5
 Honda , Hr-V ,2018,372999.0,Automático,15.2,Gasolina,1.8
 Volkswagen , Tiguan ,2020,497999.0,Automático,14.9,Gasolina,1.4
 Jeep , Grand Cherokee ,2015,481999.0,Automático,7.0,Gasolina,5.7
 Nissan , X Trail ,2018,375999.0,Automático,13.2,Gasolina,2.5
 Kia , Soul ,2018,361999.0,Automático,14.7,Gasolina,1.6
 Mini , Cooper Clubman ,2018,463999.0,Automático,13.3,Gasolina,2
 Kia , Sportage ,2019,474999.0,Automático,12.3,Gasolina,2.4
 Chevrolet , Aveo ,2018,237999.0,Automático,16.7,Gasolina,1.6
 Audi , Q2 ,2020,574999.0,Automático,14.9,Gasolina,1.4
 Kia , Soul ,2019,297999.0,Automático,14.3,Gasolina,2
 Kia , Rio ,2018,252999.0,Manual,15.6,Gasolina,1.6
 Peugeot , 208 ,2020,305999.0,Manual,16.9,Gasolina,1.2
 Volkswagen , Jetta A6 ,2018,284999.0,Manual,11.6,Gasolina,2.5
 Hyundai , Accent ,2018,226999.0,Manual,15.2,Gasolina,1.6
 Volkswagen , Jetta A7 ,2019,339999.0,Automático,15.9,Gasolina,1.4
 Infiniti , Q50 ,2017,409999.0,Automático,10.5,Híbrido,"3,7"
 Honda , CR-V ,2016,315999.0,Automático,9.7,Gasolina,2.4
 Jeep , Grand Cherokee ,2014,393999.0,Automático,9.2,Gasolina,3.6
 Chevrolet , Aveo ,2018,219999.0,Manual,17.5,Gasolina,1.6
 Volkswagen , Jetta A6 ,2017,241999.0,Automático,12.7,Gasolina,2
 Kia , Optima ,2020,482999.0,Automático,11.9,Gasolina,2
 Toyota , Corolla ,2015,215999.0,Manual,13.5,Híbrido,1.8
 Hyundai , Tucson ,2017,343999.0,Automático,14.5,Gasolina,2
 Hyundai , Tucson ,2017,342999.0,Automático,14.5,Gasolina,2
 Land Rover , Range Rover Evoque ,2015,530999.0,Automático,8.4,Gasolina,2
 Nissan , X Trail ,2019,359999.0,Automático,13.5,Gasolina,2.5
 Nissan , NP300 Frontier ,2020,501999.0,Manual,9.8,Gasolina,2.5
 Ford , Explorer ,2018,605999.0,Automático,9.3,Gasolina,3.5
 Mazda , Cx-3 ,2019,351999.0,Automático,14.9,Gasolina,2
 Kia , Sorento ,2019,490999.0,Automático,12.8,Gasolina,3.3
 Volkswagen , Tiguan ,2016,306999.0,Automático,14.9,Gasolina,1.4
 Honda , City ,2017,253999.0,Automático,18.2,Gasolina,1.5
 Alfa Romeo , Mito ,2018,361999.0,Manual,15.9,Gasolina,1.4
 Toyota , Yaris ,2018,270999.0,Automático,17.5,Híbrido,1.5
 Nissan , Sentra ,2016,216999.0,Automático,17.2,Gasolina,1.8
 Volkswagen , Golf A7 ,2017,344999.0,Automático,15.9,Gasolina,1.4
 Volkswagen , Jetta A7 ,2019,354999.0,Automático,15.9,Gasolina,1.4
 Kia , Sportage ,2016,308999.0,Automático,12.7,Gasolina,2
 Smart , Forfour ,2017,299999.0,Automático,19.2,Gasolina,1
 Mazda , CX-5 ,2016,356999.0,Automático,10.0,Gasolina,2
 Bmw , Serie 4 ,2018,508999.0,Automático,12.8,Gasolina,2
 Volkswagen , Polo ,2018,272999.0,Automático,16.1,Gasolina,1.6
 Audi , A3 ,2016,322999.0,Automático,14.3,Gasolina,1.8
 Audi , S6 ,2016,759999.0,Automático,9.3,Gasolina,4
 Honda , BR-V ,2018,326999.0,Automático,15.9,Gasolina,1.5
 Volkswagen , Passat ,2018,387999.0,Automático,11.5,Gasolina,3.6
 Seat , Ibiza ,2016,238999.0,Automático,15.9,Gasolina,1.2
 Mercedes Benz , Clase C ,2018,546999.0,Automático,9.9,Gasolina,1.6
 Nissan , Tiida ,2018,208999.0,Manual,13.0,Gasolina,1.8
 Volkswagen , Jetta A7 ,2019,416999.0,Automático,15.9,Gasolina,1.4
 Mazda , Mazda 3 ,2018,324999.0,Automático,9.6,Gasolina,2
 Mercedes Benz , Clase C ,2018,521999.0,Automático,9.9,Gasolina,2
 Volkswagen , Tiguan ,2018,437999.0,Automático,14.9,Gasolina,1.4
 Renault , Duster ,2018,244999.0,Manual,14.7,Gasolina,2
 Nissan , Sentra ,2018,267999.0,Manual,14.3,Gasolina,1.8
 Kia , Soul ,2017,308999.0,Automático,14.7,Gasolina,1.6
 Honda , Hr-V ,2016,293999.0,Automático,15.2,Gasolina,1.8
 Volkswagen , Tiguan ,2018,446999.0,Automático,14.9,Gasolina,1.4
 Honda , Civic ,2017,315999.0,Automático,17.5,Gasolina,1.5
 Mazda , Cx-3 ,2017,318999.0,Automático,15.4,Gasolina,2
 Hyundai , Creta ,2018,302999.0,Manual,14.7,Gasolina,1.6
 Acura , RDX ,2017,441999.0,Automático,8.2,Gasolina,2.5
 Nissan , Sentra ,2017,232999.0,Automático,17.2,Gasolina,1.8
 Volkswagen , Jetta A6 ,2017,273999.0,Automático,11.8,Gasolina,2.5
 Audi , A3 ,2018,415999.0,Automático,16.1,Gasolina,1.4
 Toyota , RAV4 ,2013,282999.0,Automático,11.4,Híbrido,2.5
 Chevrolet , Spark ,2017,215999.0,Manual,18.5,Gasolina,1.4
 Acura , RDX ,2017,434999.0,Automático,8.2,Gasolina,2.5
 Volkswagen , Golf A7 ,2017,330999.0,Automático,15.9,Gasolina,1.4
 Honda , CR-V ,2013,257999.0,Automático,8.4,Gasolina,2.4
 Volkswagen , Golf A7 ,2017,318999.0,Automático,15.4,Gasolina,1.4
 Bmw , X1 ,2019,514999.0,Automático,15.9,Gasolina,1.5
 Smart , Fortwo ,2016,267999.0,Manual,20.4,Gasolina,1
 Honda , CR-V ,2014,277999.0,Automático,9.7,Gasolina,2.4
 Mazda , Mazda 3 ,2016,263999.0,Manual,14.9,Gasolina,2
 Toyota , Corolla ,2016,294999.0,Automático,9.4,Híbrido,1.8
 Volkswagen , Passat ,2017,310999.0,Automático,11.5,Gasolina,2.5
 Ford , Fiesta ,2016,232999.0,Automático,16.1,Gasolina,1.6
 Hyundai , Santa Fe ,2018,483999.0,Automático,10.5,Gasolina,3.3
 Dodge , Journey ,2018,417999.0,Automático,8.2,Gasolina,3.6
 Volkswagen , Vento ,2020,256999.0,Manual,14.3,Gasolina,1.6
 Honda , CR-V ,2014,295999.0,Automático,9.7,Gasolina,2.4
 Kia , Forte ,2021,443999.0,Manual,15.6,Gasolina,1.6
 Volkswagen , Jetta A6 ,2018,307999.0,Automático,11.8,Gasolina,2.5
 Volkswagen , Polo ,2018,225999.0,Manual,15.2,Gasolina,1.6
 Mazda , CX-5 ,2018,453999.0,Automático,10.0,Gasolina,2.5
 Mazda , CX-5 ,2018,451999.0,Automático,10.0,Gasolina,2.5
 Volkswagen , Tiguan ,2020,556999.0,Automático,14.9,Gasolina,1.4
 Volkswagen , Jetta A7 ,2019,348999.0,Manual,17.2,Gasolina,1.4
 Toyota , RAV4 ,2016,338999.0,Automático,11.9,Híbrido,"2,5"
 Volkswagen , Golf A7 ,2017,349999.0,Automático,17.2,Gasolina,1.4
 Honda , Accord ,2018,517999.0,Automático,9.9,Gasolina,2
 Chevrolet , Trax ,2016,266999.0,Automático,15.2,Gasolina,1.8
 Nissan , NP300 Frontier ,2020,492999.0,Manual,9.8,Gasolina,2.5
 Seat , Ibiza ,2016,254999.0,Manual,17.5,Gasolina,1.2
 Mazda , Mazda 3 ,2020,383999.0,Automático,9.8,Gasolina,2.5
 Hyundai , Tucson ,2018,404999.0,Automático,14.5,Gasolina,2
 Chevrolet , Trax ,2016,265999.0,Automático,15.2,Gasolina,1.8
 Nissan , Sentra ,2017,231999.0,Manual,14.3,Gasolina,1.8
 Lincoln , MKX ,2015,351999.0,Automático,9.1,Gasolina,3.5
 Ford , Escape ,2019,387999.0,Automático,9.8,Gasolina,2.5
 Suzuki , Kizashi ,2016,265999.0,Automático,12.8,Gasolina,2.4
 Bmw , X1 ,2019,575999.0,Automático,11.8,Gasolina,2
 Volkswagen , Jetta A7 ,2019,344999.0,Manual,17.2,Gasolina,1.4
 Volkswagen , Beetle ,2018,402999.0,Automático,11.6,Gasolina,2.5
 Lincoln , MKX ,2016,427999.0,Automático,10.6,Gasolina,2.7
 Honda , Accord ,2016,301999.0,Automático,9.9,Gasolina,2.4
 Volkswagen , Jetta A6 ,2018,271999.0,Manual,12.3,Gasolina,2
 Buick , Encore ,2018,354999.0,Automático,13.2,Gasolina,1.4
 Buick , Lacrosse ,2016,372999.0,Automático,9.3,Gasolina,3.6
 Kia , Optima ,2018,325999.0,Automático,13.3,Gasolina,2.4
 Suzuki , Swift ,2016,205999.0,Manual,14.3,Gasolina,1.4
 Honda , CR-V ,2016,327999.0,Automático,9.7,Gasolina,2.4
 Honda , BR-V ,2018,317999.0,Automático,15.9,Gasolina,1.5
 Nissan , X Trail ,2016,282999.0,Automático,13.2,Gasolina,2.5
 Chevrolet , Sonic ,2017,208999.0,Automático,13.3,Gasolina,1.6
 Chevrolet , Sonic ,2017,212999.0,Manual,15.9,Gasolina,1.6
 Mini , Cooper ,2016,293999.0,Manual,17.5,Gasolina,1.5
 Volkswagen , Gol ,2018,216999.0,Manual,17.9,Gasolina,1.6
 Chevrolet , Spark ,2019,248999.0,Manual,18.5,Gasolina,1.4
 Chevrolet , Sonic ,2017,203999.0,Manual,14.5,Gasolina,1.6
 Volkswagen , Tiguan ,2020,489999.0,Automático,14.9,Gasolina,1.4
 Audi , A3 ,2019,455999.0,Automático,11.0,Gasolina,2
 Mazda , Mazda 3 ,2018,328999.0,Automático,9.6,Gasolina,2
 Bmw , X3 ,2017,509999.0,Automático,7.8,Gasolina,3
 Nissan , Kicks ,2017,278999.0,Automático,16.9,Gasolina,1.6
 Chevrolet , Spark ,2017,207999.0,Manual,18.5,Gasolina,1.4
 Nissan , Sentra ,2018,253999.0,Manual,14.3,Gasolina,1.8
 Dodge , Journey ,2016,311999.0,Automático,8.2,Gasolina,3.6
 Nissan , Versa ,2019,241999.0,Manual,16.4,Gasolina,1.6
 Chevrolet , Cavalier ,2020,258999.0,Manual,17.5,Gasolina,1.5
 Kia , Sorento ,2016,304999.0,Automático,12.8,Gasolina,2.4
 Seat , Ibiza ,2017,245999.0,Manual,15.9,Gasolina,1.6
 Volkswagen , Golf A7 ,2017,347999.0,Automático,15.9,Gasolina,1.4
 Honda , Hr-V ,2016,296999.0,Automático,15.2,Gasolina,1.8
 Hyundai , Tucson ,2017,343999.0,Automático,14.5,Gasolina,2
 Nissan , X Trail ,2017,339999.0,Automático,13.2,Gasolina,2.5
 Nissan , 370z ,2020,759999.0,Automático,8.3,Gasolina,3.7
 Dodge , Journey ,2017,341999.0,Automático,8.1,Gasolina,2.4
 Mazda , Cx-3 ,2019,348999.0,Automático,14.9,Gasolina,2
 Hyundai , Accent ,2018,246999.0,Manual,16.7,Gasolina,1.6
 Renault , Stepway ,2018,220999.0,Manual,15.2,Gasolina,1.6
 Honda , Hr-V ,2017,323999.0,Automático,15.2,Gasolina,1.8
 Mazda , Mazda 3 ,2018,329999.0,Automático,9.8,Gasolina,2.5
 Nissan , Juke ,2017,312999.0,Automático,14.7,Gasolina,1.6
 Volkswagen , Jetta A7 ,2019,424999.0,Automático,15.9,Gasolina,1.4
 Seat , Ibiza ,2021,387999.0,Manual,17.5,Gasolina,1.6
 Seat , Leon ,2018,324999.0,Automático,17.9,Gasolina,1.4
 Toyota , Camry ,2020,504999.0,Automático,15.4,Híbrido,2.5
 Honda , CR-V ,2018,458999.0,Automático,9.7,Gasolina,1.5
 Nissan , Murano ,2019,600999.0,Automático,8.6,Gasolina,3.5
 Mazda , Mazda 2 ,2018,259999.0,Manual,18.5,Gasolina,1.5
 Volkswagen , Tiguan ,2018,428999.0,Automático,14.9,Gasolina,1.4
 Volkswagen , Jetta A7 ,2019,360999.0,Automático,15.9,Gasolina,1.4
 Audi , A3 ,2018,415999.0,Automático,14.3,Gasolina,1.4
 Nissan , Versa ,2019,258999.0,Manual,16.4,Gasolina,1.6
 Nissan , X Trail ,2016,267999.0,Automático,13.5,Gasolina,2.5
 Hyundai , Santa Fe ,2017,433999.0,Automático,10.8,Gasolina,2
 Mazda , Mazda 3 ,2018,325999.0,Automático,9.8,Gasolina,2.5
 Audi , A1 Sportback ,2018,372999.0,Automático,15.6,Gasolina,1.4
 Audi , A3 ,2019,466999.0,Automático,14.3,Gasolina,1.4
 Audi , A3 ,2018,427999.0,Automático,14.3,Gasolina,1.4
 Nissan , Sentra ,2017,267999.0,Automático,16.7,Gasolina,1.8
 Audi , A1 Sportback ,2018,367999.0,Automático,15.6,Gasolina,1.4
 Audi , A5 Sportback ,2016,506999.0,Automático,12.0,Gasolina,2
 Renault , Stepway ,2018,219999.0,Manual,15.2,Gasolina,1.6
 Volkswagen , Tiguan ,2015,271999.0,Automático,14.9,Gasolina,1.4
 Chevrolet , Trax ,2017,239999.0,Manual,16.9,Gasolina,1.8
 Mazda , Mazda 3 ,2018,318999.0,Automático,9.6,Gasolina,2
 Mini , Cooper ,2018,386999.0,Automático,17.5,Gasolina,1.5
 Dodge , Attitude ,2021,248999.0,Manual,20.4,Gasolina,1.2
 Chevrolet , Trax ,2017,249999.0,Manual,16.9,Gasolina,1.8
 Volkswagen , Jetta A7 ,2019,417999.0,Automático,15.9,Gasolina,1.4
 Honda , Hr-V ,2017,322999.0,Automático,15.2,Gasolina,1.8
 Honda , Civic ,2019,391999.0,Automático,16.7,Gasolina,2
 Mercedes Benz , Clase Glc ,2018,636999.0,Automático,8.9,Gasolina,2
 Nissan , Sentra ,2017,262999.0,Automático,16.7,Gasolina,1.8
 Kia , Optima ,2017,317999.0,Automático,11.9,Gasolina,2
 Toyota , RAV4 ,2016,351999.0,Automático,11.1,Híbrido,2.5
 Mazda , CX-5 ,2016,301999.0,Automático,14.5,Gasolina,2
 Toyota , Corolla ,2016,228999.0,Automático,15.9,Híbrido,1.8
 Mazda , CX-9 ,2017,474999.0,Automático,11.1,Gasolina,2.5
 Hyundai , Santa Fe ,2019,581999.0,Automático,10.5,Gasolina,3.3
 Mazda , Mazda 6 ,2019,433999.0,Automático,11.4,Gasolina,2.5
 Nissan , Sentra ,2017,223999.0,Manual,14.3,Gasolina,1.8
 Hyundai , Sonata ,2018,351999.0,Automático,13.3,Gasolina,2.4
 Mazda , Mazda 6 ,2020,514999.0,Automático,11.4,Gasolina,2.5
 Renault , Duster ,2018,229999.0,Manual,14.9,Gasolina,2
 Ford , Focus ,2016,243999.0,Automático,15.2,Gasolina,2
 Nissan , Kicks ,2018,310999.0,Automático,16.9,Gasolina,1.6
 Acura , ILX ,2018,432999.0,Automático,9.8,Gasolina,2.4
 Volkswagen , Tiguan ,2019,460999.0,Automático,14.9,Gasolina,1.4
 Volkswagen , Beetle ,2017,326999.0,Manual,11.6,Gasolina,2.5
 Volkswagen , Polo ,2020,273999.0,Manual,14.5,Gasolina,1.6
 Nissan , X Trail ,2018,423999.0,Automático,13.2,Gasolina,2.5
 Seat , Ibiza ,2019,299999.0,Automático,15.9,Gasolina,1.6
 Honda , CR-V ,2016,316999.0,Automático,9.7,Gasolina,2.4
 Bmw , Serie 3 ,2018,471999.0,Automático,17.9,Gasolina,1.5
 Nissan , Kicks ,2017,246999.0,Manual,15.9,Gasolina,1.6
 Mazda , Mazda 3 ,2016,256999.0,Manual,8.9,Gasolina,2.5
 Dodge , Journey ,2017,314999.0,Automático,10.2,Gasolina,2.4
 Bmw , Serie 2 ,2017,614999.0,Automático,10.6,Gasolina,3
 Hyundai , Elantra ,2017,243999.0,Automático,17.5,Gasolina,2
 Nissan , Pathfinder ,2015,287999.0,Automático,11.0,Gasolina,3.5
 Kia , Sportage ,2016,309999.0,Automático,12.7,Gasolina,2
 Nissan , X Trail ,2018,341999.0,Automático,13.5,Gasolina,2.5
 Seat , Leon ,2016,271999.0,Automático,17.9,Gasolina,1.4
 Bmw , Serie 1 ,2019,494999.0,Automático,17.9,Gasolina,1.5
 Kia , Forte ,2020,307999.0,Manual,15.9,Gasolina,2
 Nissan , Versa ,2019,262999.0,Automático,18.2,Gasolina,1.6
 Audi , A3 ,2016,324999.0,Automático,11.8,Gasolina,1.8
 Seat , Ibiza ,2017,245999.0,Manual,15.9,Gasolina,1.6
 Kia , Soul ,2018,315999.0,Automático,13.2,Gasolina,2
 Kia , Forte ,2017,253999.0,Automático,14.3,Gasolina,2
 Kia , Forte ,2016,262999.0,Automático,13.2,Gasolina,2
 Mazda , CX-5 ,2016,296999.0,Automático,14.5,Gasolina,2
 Dodge , Journey ,2017,342999.0,Automático,8.1,Gasolina,2.4
 Alfa Romeo , Giulietta ,2018,486999.0,Automático,9.3,Gasolina,1.8
 Seat , Freetrack ,2014,226999.0,Automático,9.6,Gasolina,2
 Chevrolet , Aveo ,2016,167999.0,Manual,14.5,Gasolina,1.6
 Audi , A7 ,2018,763999.0,Automático,11.5,Gasolina,2
 Volkswagen , Tiguan ,2018,424999.0,Automático,14.9,Gasolina,1.4
 Mazda , CX-9 ,2018,577999.0,Automático,9.1,Gasolina,2.5
 Jeep , Grand Cherokee ,2015,430999.0,Automático,9.2,Gasolina,3.6
 Mazda , Mazda 3 ,2018,318999.0,Automático,9.8,Gasolina,2.5
 Nissan , Tiida ,2018,204999.0,Manual,13.0,Gasolina,1.8
 Audi , A3 ,2016,342999.0,Automático,11.8,Gasolina,1.8
 Toyota , C-Hr ,2019,420999.0,Automático,14.3,Híbrido,2
 Seat , Ibiza ,2017,249999.0,Manual,15.9,Gasolina,1.6
 Mercedes Benz , Clase Gle ,2018,948999.0,Automático,6.3,Gasolina,3.5
 Nissan , Kicks ,2017,278999.0,Automático,16.9,Gasolina,1.6
 Seat , Ibiza ,2020,318999.0,Manual,15.9,Gasolina,1.6
 Suzuki , Vitara ,2018,328999.0,Automático,16.1,Gasolina,1.6
 Mazda , Mazda 3 ,2016,264999.0,Automático,9.8,Gasolina,2.5
 Honda , Hr-V ,2016,273999.0,Automático,15.2,Gasolina,1.8
 Nissan , X Trail ,2019,456999.0,Automático,13.2,Gasolina,2.5
 Mazda , Mazda 3 ,2018,326999.0,Automático,9.8,Gasolina,2.5
 Ford , Eco Sport ,2018,290999.0,Manual,14.9,Gasolina,1.5
 Chevrolet , Spark ,2020,271999.0,Manual,18.5,Gasolina,1.4
 Chevrolet , Beat ,2020,204999.0,Manual,18.2,Gasolina,1.2
 Ford , Fiesta ,2016,198999.0,Automático,16.1,Gasolina,1.6
 Honda , City ,2017,252999.0,Automático,18.2,Gasolina,1.5
 Bmw , X3 ,2017,524999.0,Automático,7.8,Gasolina,3
 Nissan , Sentra ,2018,241999.0,Manual,14.3,Gasolina,1.8
 Peugeot , 301 ,2017,195999.0,Automático,10.0,Gasolina,1.6
 Nissan , March ,2018,217999.0,Manual,16.1,Gasolina,1.6
 Suzuki , Vitara ,2019,368999.0,Manual,16.1,Gasolina,1.4
 Honda , CR-V ,2014,287999.0,Automático,8.4,Gasolina,2.4
 Mazda , Mazda 3 ,2018,319999.0,Automático,9.6,Gasolina,2.5
 Bmw , Serie 4 ,2018,554999.0,Automático,12.8,Gasolina,2
 Cadillac , ATS ,2017,439999.0,Automático,12.2,Gasolina,2
 Volkswagen , Tiguan ,2019,573999.0,Automático,12.0,Gasolina,2
 Chevrolet , Trax ,2019,327999.0,Automático,15.2,Gasolina,1.8
 Audi , A4 ,2017,438999.0,Automático,15.4,Gasolina,2
 Chevrolet , Trax ,2015,257999.0,Automático,12.8,Gasolina,1.4
 Audi , A3 ,2018,392999.0,Automático,14.3,Gasolina,1.4
 Ford , Fiesta ,2016,191999.0,Automático,16.1,Gasolina,1.6
 Mini , Cooper ,2018,425999.0,Automático,17.5,Gasolina,1.5
 Honda , CR-V ,2014,270999.0,Automático,9.7,Gasolina,2.4
 Hyundai , Tucson ,2017,339999.0,Automático,14.5,Gasolina,2
 Dodge , Journey ,2016,298999.0,Automático,10.2,Gasolina,2.4
 Chevrolet , Onix ,2021,281999.0,Manual,19.2,Gasolina,1
 Chevrolet , Trax ,2019,324999.0,Automático,15.2,Gasolina,1.8
 Seat , Leon ,2018,318999.0,Automático,18.2,Gasolina,1.4
 Nissan , X Trail ,2015,292999.0,Automático,13.2,Gasolina,2.5
 Nissan , March ,2020,269999.0,Manual,16.1,Gasolina,1.6
 Dodge , Challenger ,2016,534999.0,Automático,7.4,Gasolina,3.6
 Toyota , Yaris ,2019,299999.0,Automático,17.2,Híbrido,1.5
 Volkswagen , Passat ,2016,296999.0,Automático,11.5,Gasolina,2.5
 Toyota , RAV4 ,2015,304999.0,Automático,13.9,Híbrido,2.5
 Suzuki , Swift ,2020,264999.0,Manual,19.6,Gasolina,1.2
